tempo,ID,Chills?,Goosebumps,Chills intensity,#Chills,Stimulus,Duration (in seconds),Arousal pre,Valence Pre,Mood Pre,Arousal Post,Valence Post,Mood post,Liking,Prior Exposure,Reminiscence,spectrogram_pca,mfcc_pca,chroma_pca
0,2055,Yes,Yes,100,4,Pale Blue Dot (Audio),870,10,10,5,10,10,5,10,1,Yes,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2139,No,No,0,1,Pale Blue Dot (Audio),1060,2,8,5,2,8,5,3,2,No,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2154,Yes,Yes,71,4,Pale Blue Dot (Audio),4917,1,5,1,0,10,4,10,2,Yes,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2177,No,No,0,1,Pale Blue Dot (Audio),1393,4,2,1,8,8,1,1,2,No,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2205,No,No,0,1,Pale Blue Dot (Audio),3439,5,8,4,4,7,4,7,2,No,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2272,Yes,Yes,73,4,Pale Blue Dot (Audio),1337,1,10,5,0,10,5,10,2,No,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2311,Yes,Yes,80,2,Pale Blue Dot (Audio),1268,0,10,5,4,2,2,8,2,Yes,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2348,No,No,0,1,Pale Blue Dot (Audio),1023,1,9,3,0,10,5,10,2,Yes,"[19.604993811972353, 34.976195831816305, 7.119595905712674, -0.3483448076329278, 11.745032745099508, -8.198927387455498, -12.648765168316915, -2.3352983052133025, 1.2133788498092184, 0.3932947009453504, -0.05718867829236256, 0.017966092470895985, -0.3536898159036802, 0.23738305144098693, -0.03992490463007977, 0.0407818296567717, -0.303365488608768, 0.08451005478177813, 0.09646334833691343, 4.2250025400658685e-14]","[-6.0195300998972465, -22.490689584784697, 7.200539730901053, 6.198747707094115, 5.5925792761387605, -4.576111994164873, -2.2289638308724817, -3.8482451475525172, -3.8578803660157663, 3.162788669831065]","[-4.818159953659373, 1.4034058227242834, 1.9620027573957985, 17.384458193589307, 0.29645597383093764]"
0,2395,No,No,0,1,Pale Blue Dot (Audio),1070,6,6,4,3,8,4,9,2,No,"[19.604993811972342, 34.9761958318163, 7.119595905712679, -0.34834480763292813, 11.745032745099497, -8.198927387455472, -12.648765168316933, -2.3352983052132896, 1.2133788498092166, 0.39329470094536145, -0.0571886782923609, 0.017966092470902917, -0.35368981590367854, 0.23738305144094043, -0.03992490463007286, 0.04078182965673871, -0.30336548860879176, 0.08451005478179892, 0.09646334833687908, 6.238804081099802e-14]","[-6.019530099897244, -22.49068958478471, 7.200539730901039, 6.198747707094105, 5.5925792761387525, -4.576111994164872, -2.2289638308725115, -3.848245147552507, -3.857880366015763, 3.162788669831052]","[-4.818159953659373, 1.4034058227242836, 1.962002757395801, 17.384458193589307, 0.2964559738309381]"
0,44,Yes,Yes,7,2,Duo Des Fleurs (Audio),2351,7,5,5,10,2,4,3,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,106,No,No,0,1,Duo Des Fleurs (Audio),868,0,5,4,8,1,2,0,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,119,No,No,0,1,Duo Des Fleurs (Audio),2094,6,4,3,4,5,3,0,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,171,No,No,0,1,Duo Des Fleurs (Audio),4818,0,1,3,0,2,4,6,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,172,No,No,0,1,Duo Des Fleurs (Audio),1341,8,9,4,8,7,4,4,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,221,No,No,0,1,Duo Des Fleurs (Audio),1322,9,6,5,10,7,5,7,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,224,Yes,No,49,2,Duo Des Fleurs (Audio),1752,2,5,2,5,4,3,5,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,258,No,No,0,1,Duo Des Fleurs (Audio),1217,0,0,5,0,5,5,6,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,274,No,No,0,1,Duo Des Fleurs (Audio),1543,0,0,3,0,0,3,2,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,303,No,No,0,1,Duo Des Fleurs (Audio),1300,5,6,5,4,8,5,6,2,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,344,Yes,Yes,60,4,Duo Des Fleurs (Audio),2861,2,5,3,0,6,4,8,2,Yes,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,388,No,No,0,1,Duo Des Fleurs (Audio),1926,1,10,4,2,5,4,1,2,Yes,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
0,394,Yes,Yes,80,4,Duo Des Fleurs (Audio),1109,2,8,4,7,10,4,10,1,No,"[-13.696459263220339, -2.841645833124464, -0.013053389551962462, -0.7411313839679995, 0.74191444652366, -1.4113586356554397, -0.1714951546191126, -2.235212107691352, 1.2429305175735736, 2.3581112153370847, 16.418356857380743, -7.660376525122903, 3.4192188647116155, 0.3525056075733796, -0.11833788997978546, -2.80714522831234, 1.527209247861667, -0.05172394719638999, -0.003034735450758687, 4.254188069646065e-14]","[-10.067397037838166, -0.45890931650064115, -4.554613670296445, -7.500086690158578, 2.6876488369725737, 0.4064891680297669, -0.6967638682797359, 1.6864714433045904, -2.8585048153362003, -3.1769378783042135]","[-11.471384839065493, 0.4592659521340725, -0.7496597100136176, -1.1034102410358815, -0.4151493676513908]"
